trajectory_id,point_id,x,y,z,arc_length
17,51,-0.1352624,-0.62998384,-10.203732,51
17,52,-0.13286969,-0.62998396,-10.203732,52
17,53,-0.13128597,-0.6299839,-10.203732,53
17,54,-0.13224451,-0.62998396,-10.203732,54
17,55,-0.13244854,-0.6299839,-10.203733,55
17,56,-0.1325706,-0.62998396,-10.203733,56
17,57,-0.13179839,-0.62998396,-10.203732,57
17,58,-0.13073836,-0.62998396,-10.203731,58
17,59,-0.13023478,-0.629984,-10.203732,59
17,60,-0.12912257,-0.629984,-10.203731,60
17,61,-0.12853709,-0.629984,-10.203733,61
17,62,-0.12786898,-0.62998414,-10.203732,62
17,63,-0.12979352,-0.62998414,-10.203732,63
17,64,-0.13093188,-0.62998414,-10.203732,64
17,65,-0.12952666,-0.62998414,-10.203732,65
17,66,-0.13364546,-0.629984,-10.203731,66
17,67,-0.13624929,-0.62998396,-10.20373,67
17,68,-0.13804534,-0.629984,-10.203729,68
17,69,-0.13979772,-0.6299839,-10.203727,69
17,70,-0.141022,-0.62998384,-10.203727,70
17,71,-0.14181054,-0.62998384,-10.203727,71
17,72,-0.14250134,-0.62998384,-10.203726,72
17,73,-0.1438563,-0.6299837,-10.203725,73
17,74,-0.14471878,-0.62998366,-10.203725,74
17,75,-0.1460377,-0.62998366,-10.203725,75
17,76,-0.14913468,-0.6299836,-10.203724,76
17,77,-0.15037552,-0.62998354,-10.203725,77
17,78,-0.15074693,-0.62998354,-10.203724,78
17,79,-0.14996403,-0.62998354,-10.203724,79
17,80,-0.14783926,-0.62998354,-10.203722,80
17,81,-0.14619675,-0.6299836,-10.203725,81
17,82,-0.14511687,-0.62998354,-10.203725,82
17,83,-0.1407267,-0.6299836,-10.203726,83
17,84,-0.1382048,-0.62998366,-10.203727,84
17,85,-0.13601232,-0.62998366,-10.203729,85
17,86,-0.13449728,-0.6299837,-10.203727,86
17,87,-0.13220924,-0.6299837,-10.203729,87
17,88,-0.13261794,-0.6299838,-10.20373,88
17,89,-0.13323537,-0.62998384,-10.203729,89
17,90,-0.13358949,-0.6299838,-10.203729,90
17,91,-0.1363015,-0.62998384,-10.203727,91
17,92,-0.1375808,-0.6299838,-10.203729,92
17,93,-0.13903357,-0.6299838,-10.203727,93
17,94,-0.1418724,-0.6299837,-10.203726,94
17,95,-0.14108494,-0.6299836,-10.203726,95
17,96,-0.1448795,-0.6299835,-10.203724,96
17,97,-0.14685988,-0.6299833,-10.203721,97
17,98,-0.14856093,-0.6299832,-10.20372,98
17,99,-0.1508558,-0.62998307,-10.203719,99
17,100,-0.15058272,-0.62998295,-10.203717,100
17,101,-0.1500585,-0.6299828,-10.203717,101
17,102,-0.14964981,-0.62998277,-10.203716,102
17,103,-0.14462662,-0.6299827,-10.203717,103
17,104,-0.1418995,-0.62998265,-10.203717,104
17,105,-0.13952643,-0.6299826,-10.203719,105
17,106,-0.13577376,-0.6299827,-10.203719,106
17,107,-0.13702834,-0.62998253,-10.203719,107
17,108,-0.13848113,-0.6299825,-10.203719,108
17,109,-0.1401588,-0.6299825,-10.203717,109
17,110,-0.14536953,-0.6299825,-10.203716,110
17,111,-0.14410958,-0.6299825,-10.203716,111
17,112,-0.14181884,-0.6299824,-10.203716,112
17,113,-0.13659577,-0.62998253,-10.203719,113
17,114,-0.13730517,-0.6299825,-10.203719,114
17,115,-0.13982752,-0.6299825,-10.203717,115
17,116,-0.14455153,-0.6299825,-10.203716,116
17,117,-0.14375314,-0.6299825,-10.203717,117
17,118,-0.14055534,-0.62998253,-10.20372,118
17,119,-0.13548745,-0.62998265,-10.20372,119
17,120,-0.13571216,-0.6299826,-10.20372,120
17,121,-0.13657078,-0.62998265,-10.20372,121
17,122,-0.13790163,-0.62998265,-10.203722,122
17,123,-0.13908221,-0.6299827,-10.20372,123
17,124,-0.13988242,-0.62998277,-10.203721,124
17,125,-0.14276236,-0.6299827,-10.20372,125
17,126,-0.14451325,-0.6299826,-10.203719,126
17,127,-0.14612827,-0.62998265,-10.20372,127
17,128,-0.14877513,-0.6299826,-10.203719,128
17,129,-0.15019701,-0.62998277,-10.203717,129
17,130,-0.14959507,-0.6299826,-10.20372,130
17,131,-0.14851482,-0.6299827,-10.203719,131
17,132,-0.14745058,-0.62998265,-10.20372,132
17,133,-0.1468285,-0.6299827,-10.20372,133
17,134,-0.1437786,-0.62998277,-10.203721,134
17,135,-0.14088948,-0.6299828,-10.203724,135
17,136,-0.13913952,-0.6299828,-10.203722,136
17,137,-0.13748132,-0.6299829,-10.203724,137
17,138,-0.13477917,-0.6299829,-10.203724,138
17,139,-0.13493058,-0.629983,-10.203725,139
17,140,-0.13530225,-0.629983,-10.203725,140
17,141,-0.13558306,-0.629983,-10.203722,141
17,142,-0.14191651,-0.6299829,-10.203721,142
17,143,-0.14501324,-0.6299829,-10.203719,143
17,144,-0.1474667,-0.6299828,-10.203719,144
17,145,-0.14950278,-0.6299828,-10.203719,145
17,146,-0.15087976,-0.6299827,-10.203716,146
17,147,-0.15211341,-0.62998277,-10.203716,147
17,148,-0.15198155,-0.6299827,-10.203717,148
17,149,-0.15032364,-0.6299827,-10.203716,149
17,150,-0.14757793,-0.6299827,-10.203717,150
17,151,-0.1449462,-0.62998277,-10.203719,151
17,152,-0.14281732,-0.6299827,-10.203721,152
17,153,-0.1413418,-0.6299827,-10.20372,153
17,154,-0.14020093,-0.6299827,-10.20372,154
17,155,-0.13948177,-0.6299827,-10.203721,155
17,156,-0.13748562,-0.6299828,-10.203721,156
17,157,-0.13671061,-0.62998277,-10.203721,157
17,158,-0.13602781,-0.62998277,-10.203722,158
17,159,-0.13536768,-0.6299828,-10.203722,159
17,160,-0.13360691,-0.6299828,-10.203722,160
17,161,-0.13457115,-0.6299828,-10.203721,161
17,162,-0.13607837,-0.6299827,-10.203721,162
17,163,-0.13450065,-0.6299827,-10.203721,163
17,164,-0.13417034,-0.6299827,-10.20372,164
17,165,-0.14221269,-0.6299826,-10.203717,165
17,166,-0.146777,-0.6299824,-10.203715,166
17,167,-0.15099266,-0.6299824,-10.203712,167
17,168,-0.15171674,-0.6299823,-10.203712,168
17,169,-0.15174085,-0.6299823,-10.203712,169
17,170,-0.151701,-0.62998223,-10.2037115,170
17,171,-0.14880015,-0.6299821,-10.203712,171
17,172,-0.1473102,-0.6299822,-10.203712,172
17,173,-0.1456721,-0.62998223,-10.203712,173
17,174,-0.14174174,-0.6299821,-10.203714,174
17,175,-0.14082155,-0.6299823,-10.203715,175
17,176,-0.14022572,-0.6299822,-10.203714,176
17,177,-0.1398476,-0.6299821,-10.203714,177
17,178,-0.14092392,-0.6299822,-10.203714,178
17,179,-0.14122233,-0.6299822,-10.203712,179
17,180,-0.14152294,-0.6299822,-10.203712,180
17,181,-0.14201099,-0.6299821,-10.203712,181
17,182,-0.14288472,-0.6299821,-10.203712,182
17,183,-0.14740364,-0.629982,-10.2037115,183
17,184,-0.14918378,-0.6299819,-10.20371,184
17,185,-0.14985836,-0.6299818,-10.20371,185
17,186,-0.1501011,-0.6299818,-10.20371,186
17,187,-0.15021224,-0.6299818,-10.203711,187
17,188,-0.15067947,-0.62998176,-10.203711,188
17,189,-0.15084004,-0.62998164,-10.20371,189
17,190,-0.151757,-0.6299816,-10.203711,190
17,191,-0.15297127,-0.6299815,-10.203711,191
17,192,-0.15380767,-0.6299815,-10.203711,192
17,193,-0.15395507,-0.6299815,-10.203711,193
17,194,-0.15425439,-0.6299815,-10.203711,194
17,195,-0.15466405,-0.62998146,-10.203711,195
17,196,-0.15330075,-0.6299814,-10.2037115,196
17,197,-0.15265186,-0.62998146,-10.2037115,197
17,198,-0.1521653,-0.62998146,-10.2037115,198
17,199,-0.15129681,-0.62998146,-10.203712,199
18,0,0.03429224,-0.09230735,-1.8408892,0
18,1,0.054168552,-0.18604648,-3.3623803,1
18,2,0.06770377,-0.28859973,-4.8678627,2
18,3,0.07473238,-0.39133877,-6.3414435,3
18,4,0.07506902,-0.47741222,-7.5795116,4
18,5,0.07104981,-0.5401501,-8.52496,5
18,6,0.06456556,-0.58110416,-9.200909,6
18,7,0.052906655,-0.6044432,-9.625053,7
18,8,0.03929428,-0.61700153,-9.8809395,8
18,9,0.024033954,-0.62347937,-10.0289755,9
18,10,0.004962692,-0.6266829,-10.109575,10
18,11,-0.009127254,-0.62831676,-10.154454,11
18,12,-0.02158114,-0.6291305,-10.178196,12
18,13,-0.030221846,-0.6295374,-10.190455,13
18,14,-0.04277585,-0.62973523,-10.196446,14
18,15,-0.055724453,-0.62983537,-10.199443,15
18,16,-0.06915547,-0.62988806,-10.2009945,16
18,17,-0.07580977,-0.62991846,-10.2018795,17
18,18,-0.07875781,-0.6299368,-10.202414,18
18,19,-0.079061754,-0.6299485,-10.202751,19
18,20,-0.08414061,-0.6299557,-10.202963,20
18,21,-0.08991433,-0.6299606,-10.203098,21
18,22,-0.09517306,-0.62996364,-10.203189,22
18,23,-0.09953179,-0.62996584,-10.203252,23
18,24,-0.10296806,-0.6299674,-10.203297,24
18,25,-0.107514724,-0.6299683,-10.203327,25
18,26,-0.110791445,-0.62996906,-10.203348,26
18,27,-0.113516025,-0.6299697,-10.203363,27
18,28,-0.11665445,-0.6299699,-10.203373,28
18,29,-0.11848221,-0.6299702,-10.203382,29
18,30,-0.11820556,-0.62997055,-10.203387,30
18,31,-0.11742611,-0.62997085,-10.203396,31
18,32,-0.11663176,-0.62997115,-10.2034025,32
18,33,-0.11620845,-0.62997144,-10.20341,33
18,34,-0.11368157,-0.62997174,-10.20342,34
18,35,-0.11103191,-0.6299721,-10.203428,35
18,36,-0.109512575,-0.6299724,-10.203438,36
18,37,-0.1081692,-0.62997264,-10.203446,37
18,38,-0.105796255,-0.62997293,-10.203454,38
18,39,-0.1062115,-0.6299732,-10.203462,39
18,40,-0.10704766,-0.6299733,-10.203465,40
18,41,-0.107736245,-0.62997335,-10.20347,41
18,42,-0.114414535,-0.62997323,-10.203465,42
18,43,-0.11809982,-0.6299732,-10.203461,43
18,44,-0.120657116,-0.62997293,-10.203457,44
18,45,-0.12263037,-0.6299729,-10.203449,45
18,46,-0.12388,-0.62997264,-10.203447,46
18,47,-0.124952145,-0.6299726,-10.203442,47
18,48,-0.12477789,-0.6299725,-10.203439,48
18,49,-0.12309316,-0.6299725,-10.203438,49
18,50,-0.12037499,-0.62997264,-10.203442,50
18,51,-0.11778568,-0.62997276,-10.203444,51
18,52,-0.11575041,-0.6299728,-10.203447,52
18,53,-0.11443534,-0.6299729,-10.203452,53
18,54,-0.113514796,-0.62997293,-10.203456,54
18,55,-0.113054834,-0.62997305,-10.203457,55
18,56,-0.11116681,-0.62997276,-10.203462,56
18,57,-0.11031573,-0.6299729,-10.203464,57
18,58,-0.109776765,-0.6299729,-10.203466,58
18,59,-0.10923661,-0.62997293,-10.203468,59
18,60,-0.10768917,-0.629973,-10.203471,60
18,61,-0.108819574,-0.62997305,-10.203471,61
18,62,-0.11043049,-0.62997293,-10.20347,62
18,63,-0.10893692,-0.62997293,-10.203471,63
18,64,-0.108450636,-0.629973,-10.203473,64
18,65,-0.11665405,-0.62997276,-10.203465,65
18,66,-0.12223326,-0.62997264,-10.203459,66
18,67,-0.12645552,-0.6299724,-10.203452,67
18,68,-0.12690412,-0.62997216,-10.2034445,68
18,69,-0.12637177,-0.629972,-10.203439,69
18,70,-0.1258071,-0.62997174,-10.203434,70
18,71,-0.12246177,-0.6299716,-10.203433,71
18,72,-0.12041677,-0.6299716,-10.203433,72
18,73,-0.11846477,-0.6299716,-10.203434,73
18,74,-0.114280455,-0.62997174,-10.203439,74
18,75,-0.11333257,-0.6299719,-10.203442,75
18,76,-0.11299547,-0.6299722,-10.2034445,76
18,77,-0.11278156,-0.62997216,-10.203448,77
18,78,-0.114427306,-0.62997246,-10.203451,78
18,79,-0.1152405,-0.62997246,-10.203452,79
18,80,-0.11592631,-0.62997246,-10.203452,80
18,81,-0.116922796,-0.6299725,-10.203452,81
18,82,-0.11829778,-0.62997246,-10.203449,82
18,83,-0.123248026,-0.62997204,-10.2034445,83
18,84,-0.12554817,-0.62997186,-10.203438,84
18,85,-0.12654068,-0.6299716,-10.203434,85
18,86,-0.1269671,-0.6299713,-10.203427,86
18,87,-0.12722729,-0.62997115,-10.2034235,87
18,88,-0.12769964,-0.6299709,-10.203419,88
18,89,-0.12800597,-0.6299708,-10.203414,89
18,90,-0.12808216,-0.6299703,-10.20341,90
18,91,-0.1284354,-0.62997,-10.203404,91
18,92,-0.12865368,-0.6299698,-10.2034,92
18,93,-0.12840393,-0.62996984,-10.203395,93
18,94,-0.1282499,-0.62996966,-10.203391,94
18,95,-0.12820636,-0.62996966,-10.20339,95
18,96,-0.1261153,-0.6299697,-10.203391,96
18,97,-0.124906614,-0.62996984,-10.203391,97
18,98,-0.12401913,-0.6299699,-10.203393,98
18,99,-0.12280316,-0.62997,-10.203395,99
18,100,-0.121987976,-0.6299702,-10.203398,100
18,101,-0.119862154,-0.6299703,-10.203402,101
18,102,-0.118942425,-0.62997055,-10.203406,102
18,103,-0.115091465,-0.6299709,-10.203415,103
18,104,-0.112886496,-0.6299712,-10.203423,104
18,105,-0.11111352,-0.6299715,-10.20343,105
18,106,-0.109333746,-0.62997174,-10.203438,106
18,107,-0.10842829,-0.62997204,-10.203444,107
18,108,-0.10838778,-0.6299722,-10.203449,108
18,109,-0.107257515,-0.62997234,-10.203457,109
18,110,-0.10807939,-0.6299722,-10.203458,110
18,111,-0.11004937,-0.6299724,-10.203459,111
18,112,-0.11154843,-0.62997246,-10.203459,112
18,113,-0.11248054,-0.6299726,-10.203458,113
18,114,-0.115442626,-0.62997276,-10.203456,114
18,115,-0.11856001,-0.6299726,-10.203453,115
18,116,-0.12015712,-0.62997246,-10.203449,116
18,117,-0.12106369,-0.6299723,-10.203447,117
18,118,-0.12192794,-0.62997216,-10.203443,118
18,119,-0.12246628,-0.62997204,-10.203442,119
18,120,-0.122756876,-0.62997186,-10.203438,120
18,121,-0.12303911,-0.6299717,-10.203433,121
18,122,-0.1232166,-0.6299715,-10.203432,122
18,123,-0.12392491,-0.62997127,-10.203427,123
18,124,-0.124415055,-0.6299711,-10.203423,124
18,125,-0.12487726,-0.6299708,-10.203419,125
18,126,-0.1255942,-0.6299706,-10.203415,126
18,127,-0.12726977,-0.62997043,-10.20341,127
18,128,-0.12808463,-0.6299703,-10.203405,128
18,129,-0.12804043,-0.6299703,-10.203402,129
18,130,-0.12745424,-0.62997025,-10.2034,130
18,131,-0.12594728,-0.62997013,-10.203401,131
18,132,-0.12465654,-0.6299702,-10.203398,132
18,133,-0.123774186,-0.6299703,-10.203401,133
18,134,-0.12316834,-0.6299704,-10.203401,134
18,135,-0.12148549,-0.6299707,-10.203404,135
18,136,-0.12031368,-0.62997085,-10.203409,136
18,137,-0.1193718,-0.6299711,-10.203414,137
18,138,-0.11847064,-0.6299712,-10.203419,138
18,139,-0.11740927,-0.62997127,-10.2034235,139
18,140,-0.11670103,-0.6299713,-10.203428,140
18,141,-0.11638368,-0.6299713,-10.20343,141
18,142,-0.1143891,-0.62997127,-10.203433,142
18,143,-0.1135186,-0.6299713,-10.203437,143
18,144,-0.113017686,-0.6299713,-10.203439,144
18,145,-0.11194254,-0.6299713,-10.20344,145
18,146,-0.11020896,-0.62997174,-10.2034445,146
18,147,-0.11134752,-0.62997216,-10.203448,147
18,148,-0.1123987,-0.6299723,-10.203451,148
18,149,-0.11311012,-0.62997216,-10.203453,149
18,150,-0.11362821,-0.62997216,-10.203454,150
18,151,-0.115355656,-0.62997186,-10.203453,151
18,152,-0.116554074,-0.6299717,-10.203449,152
18,153,-0.11758892,-0.6299716,-10.203446,153
18,154,-0.11866617,-0.6299713,-10.203442,154
18,155,-0.11972587,-0.62997127,-10.203437,155
18,156,-0.12046173,-0.62997127,-10.203434,156
18,157,-0.120944135,-0.6299712,-10.203432,157
18,158,-0.12117042,-0.62997115,-10.203428,158
18,159,-0.1224502,-0.6299715,-10.203427,159
18,160,-0.122835554,-0.62997144,-10.203427,160
18,161,-0.12289747,-0.62997144,-10.203427,161
18,162,-0.1230946,-0.6299713,-10.203425,162
18,163,-0.1231368,-0.6299713,-10.203424,163
18,164,-0.12288861,-0.62997115,-10.2034235,164
18,165,-0.122267835,-0.629971,-10.2034235,165
18,166,-0.12185246,-0.6299709,-10.203421,166
18,167,-0.12033818,-0.62997097,-10.2034235,167
18,168,-0.11894487,-0.629971,-10.203424,168
18,169,-0.11809484,-0.6299711,-10.203427,169
18,170,-0.11728798,-0.62997115,-10.203429,170
18,171,-0.116547495,-0.6299713,-10.203432,171
18,172,-0.11528451,-0.6299714,-10.203437,172
18,173,-0.11225619,-0.62997174,-10.203443,173
18,174,-0.1118814,-0.62997186,-10.203447,174
18,175,-0.11449121,-0.62997174,-10.203448,175
18,176,-0.11668074,-0.6299716,-10.203447,176
18,177,-0.11817973,-0.62997156,-10.2034445,177
18,178,-0.121825606,-0.62997127,-10.20344,178
18,179,-0.12398631,-0.62997115,-10.203432,179
18,180,-0.12586798,-0.62997085,-10.203427,180
18,181,-0.12747861,-0.6299706,-10.20342,181
18,182,-0.12873928,-0.62997025,-10.203412,182
18,183,-0.12891859,-0.62997,-10.203406,183
18,184,-0.12819563,-0.62996995,-10.203402,184
18,185,-0.12728123,-0.6299699,-10.2034,185
18,186,-0.12658054,-0.6299698,-10.203397,186
18,187,-0.123943396,-0.62997,-10.2034,187
18,188,-0.119801864,-0.62997013,-10.2034025,188
18,189,-0.11740666,-0.62997025,-10.203409,189
18,190,-0.115635075,-0.62997043,-10.203415,190
18,191,-0.11181392,-0.62997067,-10.203423,191
18,192,-0.11007347,-0.6299709,-10.203429,192
18,193,-0.11048018,-0.62997127,-10.203434,193
18,194,-0.11425155,-0.62997115,-10.203434,194
18,195,-0.11645014,-0.62997127,-10.203434,195
18,196,-0.11803307,-0.6299713,-10.203433,196
18,197,-0.11906595,-0.6299713,-10.20343,197
18,198,-0.11963789,-0.62997127,-10.20343,198
18,199,-0.12153786,-0.62997156,-10.203428,199
19,0,0.010705926,-0.09658489,-2.1413605,0
19,1,0.0052024974,-0.19237044,-3.9990282,1
19,2,0.0003289273,-0.28961292,-5.6491966,2
19,3,-0.003565977,-0.38116762,-6.9982285,3
19,4,-0.006715329,-0.45677847,-7.9934287,4
19,5,-0.009834372,-0.51455885,-8.7023735,5
19,6,-0.012987388,-0.5565693,-9.208987,6
19,7,-0.018687414,-0.5843061,-9.551847,7
19,8,-0.02711809,-0.60204065,-9.781661,8
19,9,-0.03818785,-0.6130927,-9.934399,9
19,10,-0.05365267,-0.61970663,-10.032104,10
19,11,-0.06822347,-0.6238235,-10.096969,11
19,12,-0.082501054,-0.6263404,-10.13892,12
19,13,-0.095226645,-0.62786424,-10.165398,13
19,14,-0.111209415,-0.6287357,-10.1809025,14
19,15,-0.12793255,-0.6292294,-10.189768,15
19,16,-0.1441967,-0.6295088,-10.194802,16
19,17,-0.15333165,-0.62967515,-10.19784,17
19,18,-0.15700045,-0.62977666,-10.199731,18
19,19,-0.15682441,-0.62984043,-10.200935,19
19,20,-0.15936965,-0.6298799,-10.201682,20
19,21,-0.16224562,-0.6299053,-10.202165,21
19,22,-0.16435276,-0.62992185,-10.202478,22
19,23,-0.16578986,-0.6299332,-10.202691,23
19,24,-0.16662501,-0.6299411,-10.202841,24
19,25,-0.16875954,-0.62994665,-10.202941,25
19,26,-0.1704166,-0.6299508,-10.203013,26
19,27,-0.17180069,-0.62995404,-10.203067,27
19,28,-0.1740001,-0.6299563,-10.203106,28
19,29,-0.17530382,-0.6299583,-10.2031355,29
19,30,-0.1745482,-0.62995994,-10.203162,30
19,31,-0.17336042,-0.6299614,-10.203188,31
19,32,-0.1723339,-0.6299626,-10.203209,32
19,33,-0.17186064,-0.62996364,-10.203231,33
19,34,-0.16945496,-0.62996453,-10.203254,34
19,35,-0.16697973,-0.6299654,-10.203275,35
19,36,-0.16578014,-0.6299662,-10.203294,36
19,37,-0.16488989,-0.6299668,-10.203311,37
19,38,-0.16315034,-0.6299674,-10.20333,38
19,39,-0.16382395,-0.6299678,-10.203341,39
19,40,-0.16490574,-0.6299681,-10.203352,40
19,41,-0.16577725,-0.6299684,-10.203359,41
19,42,-0.17203712,-0.6299685,-10.203359,42
19,43,-0.17573488,-0.6299684,-10.20336,43
19,44,-0.17818752,-0.6299684,-10.203358,44
19,45,-0.1800415,-0.6299683,-10.20335,45
19,46,-0.18113153,-0.62996817,-10.203348,46
19,47,-0.1819825,-0.6299681,-10.203344,47
19,48,-0.18147154,-0.629968,-10.203341,48
19,49,-0.17932281,-0.62996787,-10.2033415,49
19,50,-0.17617624,-0.62996787,-10.203345,50
19,51,-0.17325732,-0.62996787,-10.203352,51
19,52,-0.17096806,-0.62996787,-10.203357,52
19,53,-0.16943404,-0.62996775,-10.203359,53
19,54,-0.16832277,-0.6299677,-10.203363,54
19,55,-0.16770741,-0.6299677,-10.203367,55
19,56,-0.16569002,-0.62996775,-10.203364,56
19,57,-0.16491146,-0.6299678,-10.203366,57
19,58,-0.16452865,-0.62996787,-10.203366,58
19,59,-0.16425425,-0.62996817,-10.203367,59
19,60,-0.16322897,-0.6299683,-10.203369,60
19,61,-0.16449068,-0.6299684,-10.203371,61
19,62,-0.16625477,-0.6299685,-10.203369,62
19,63,-0.16532058,-0.6299688,-10.203372,63
19,64,-0.16519591,-0.629969,-10.203373,64
19,65,-0.17311582,-0.629969,-10.203366,65
19,66,-0.17869104,-0.6299688,-10.2033615,66
19,67,-0.18276837,-0.6299686,-10.203353,67
19,68,-0.18307614,-0.62996846,-10.203345,68
19,69,-0.18224843,-0.62996835,-10.203339,69
19,70,-0.1814096,-0.6299683,-10.203335,70
19,71,-0.17778856,-0.62996817,-10.203332,71
19,72,-0.17553139,-0.6299683,-10.203332,72
19,73,-0.17355138,-0.62996835,-10.203332,73
19,74,-0.16957147,-0.6299685,-10.203337,74
19,75,-0.16870077,-0.62996876,-10.203343,75
19,76,-0.16842175,-0.6299689,-10.203345,76
19,77,-0.1683143,-0.6299688,-10.20335,77
19,78,-0.16983466,-0.62996876,-10.203357,78
19,79,-0.17043704,-0.6299688,-10.20336,79
19,80,-0.17089671,-0.6299686,-10.203362,80
19,81,-0.17155091,-0.6299682,-10.203363,81
19,82,-0.1724283,-0.62996805,-10.2033615,82
19,83,-0.1765478,-0.6299674,-10.203354,83
19,84,-0.17841782,-0.6299671,-10.203345,84
19,85,-0.17874156,-0.6299666,-10.203337,85
19,86,-0.17846097,-0.62996626,-10.203329,86
19,87,-0.17802182,-0.6299658,-10.203321,87
19,88,-0.1778292,-0.6299654,-10.203313,88
19,89,-0.17752437,-0.629965,-10.203306,89
19,90,-0.17729317,-0.62996465,-10.203293,90
19,91,-0.17771323,-0.62996453,-10.2032795,91
19,92,-0.17804122,-0.62996435,-10.20327,92
19,93,-0.17781095,-0.6299643,-10.20326,93
19,94,-0.1776811,-0.62996435,-10.203255,94
19,95,-0.17778885,-0.6299644,-10.203249,95
19,96,-0.17591271,-0.6299644,-10.203249,96
19,97,-0.17491679,-0.62996453,-10.203249,97
19,98,-0.1743377,-0.62996477,-10.203247,98
19,99,-0.17345569,-0.629965,-10.203251,99
19,100,-0.1730022,-0.62996536,-10.203256,100
19,101,-0.17127483,-0.6299656,-10.20326,101
19,102,-0.17076695,-0.62996584,-10.203265,102
19,103,-0.16743219,-0.6299663,-10.2032795,103
19,104,-0.165623,-0.6299668,-10.203291,104
19,105,-0.16447298,-0.62996703,-10.203303,105
19,106,-0.1633825,-0.6299674,-10.203315,106
19,107,-0.16305904,-0.6299677,-10.203325,107
19,108,-0.16349383,-0.6299678,-10.203334,108
19,109,-0.16291478,-0.6299681,-10.203341,109
19,110,-0.16407955,-0.62996817,-10.203343,110
19,111,-0.16632137,-0.6299684,-10.203344,111
19,112,-0.16786447,-0.6299685,-10.203348,112
19,113,-0.16885298,-0.6299686,-10.20335,113
19,114,-0.1715056,-0.6299687,-10.203353,114
19,115,-0.17415519,-0.6299685,-10.203353,115
19,116,-0.17543896,-0.6299682,-10.203353,116
19,117,-0.17597325,-0.62996805,-10.203349,117
19,118,-0.17641251,-0.62996775,-10.203345,118
19,119,-0.17651367,-0.6299675,-10.2033415,119
19,120,-0.1763571,-0.6299672,-10.20334,120
19,121,-0.1762135,-0.629967,-10.203332,121
19,122,-0.17601499,-0.6299667,-10.203329,122
19,123,-0.17649157,-0.6299665,-10.20332,123
19,124,-0.17693907,-0.6299663,-10.20331,124
19,125,-0.17736067,-0.62996614,-10.203303,125
19,126,-0.17827491,-0.6299661,-10.203293,126
19,127,-0.18009646,-0.6299661,-10.203284,127
19,128,-0.18091536,-0.62996596,-10.203277,128
19,129,-0.18076429,-0.629966,-10.20327,129
19,130,-0.18001083,-0.62996596,-10.203269,130
19,131,-0.17854042,-0.62996596,-10.203264,131
19,132,-0.177165,-0.62996614,-10.203265,132
19,133,-0.17613383,-0.6299663,-10.203266,133
19,134,-0.17554943,-0.6299664,-10.203269,134
19,135,-0.17367934,-0.62996656,-10.203281,135
19,136,-0.1722612,-0.6299667,-10.203289,136
19,137,-0.17132933,-0.6299667,-10.203298,137
19,138,-0.17045169,-0.62996674,-10.203307,138
19,139,-0.16938221,-0.62996656,-10.203313,139
19,140,-0.1687116,-0.62996644,-10.203317,140
19,141,-0.16841207,-0.6299665,-10.203322,141
19,142,-0.16672574,-0.62996644,-10.2033205,142
19,143,-0.16621742,-0.62996644,-10.2033205,143
19,144,-0.16606559,-0.6299667,-10.203321,144
19,145,-0.16552766,-0.629967,-10.20332,145
19,146,-0.16432789,-0.6299672,-10.203327,146
19,147,-0.16531865,-0.6299673,-10.203339,147
19,148,-0.1661778,-0.6299673,-10.2033415,148
19,149,-0.1668729,-0.6299673,-10.203344,149
19,150,-0.16731215,-0.62996715,-10.203344,150
19,151,-0.1688999,-0.6299671,-10.203339,151
19,152,-0.17030536,-0.6299671,-10.203334,152
19,153,-0.17143473,-0.62996715,-10.203326,153
19,154,-0.17272389,-0.6299672,-10.203321,154
19,155,-0.17392044,-0.6299673,-10.203317,155
19,156,-0.17466587,-0.62996733,-10.203312,156
19,157,-0.17511562,-0.62996745,-10.203311,157
19,158,-0.17531697,-0.6299675,-10.203308,158
19,159,-0.17611368,-0.6299675,-10.203311,159
19,160,-0.17602873,-0.62996745,-10.203316,160
19,161,-0.17576197,-0.6299673,-10.203317,161
19,162,-0.1755578,-0.62996715,-10.2033205,162
19,163,-0.17522337,-0.62996686,-10.20332,163
19,164,-0.17466053,-0.6299667,-10.203317,164
19,165,-0.17372718,-0.62996644,-10.203316,165
19,166,-0.17300482,-0.62996626,-10.203313,166
19,167,-0.17136917,-0.6299661,-10.203315,167
19,168,-0.16986181,-0.62996596,-10.203315,168
19,169,-0.16890821,-0.6299659,-10.203316,169
19,170,-0.16809173,-0.62996584,-10.203317,170
19,171,-0.16735558,-0.6299658,-10.2033205,171
19,172,-0.16621462,-0.6299657,-10.203321,172
19,173,-0.16373566,-0.6299658,-10.203327,173
19,174,-0.16330306,-0.62996584,-10.203334,174
19,175,-0.16536272,-0.62996554,-10.203329,175
19,176,-0.16729523,-0.62996554,-10.203327,176
19,177,-0.16855125,-0.62996525,-10.203324,177
19,178,-0.17173117,-0.629965,-10.203313,178
19,179,-0.17383392,-0.6299649,-10.203303,179
19,180,-0.17559932,-0.6299647,-10.203296,180
19,181,-0.177181,-0.62996453,-10.203284,181
19,182,-0.17859371,-0.6299643,-10.203275,182
19,183,-0.17897247,-0.62996435,-10.203264,183
19,184,-0.17826904,-0.62996435,-10.203259,184
19,185,-0.17730694,-0.6299645,-10.203255,185
19,186,-0.1766207,-0.62996465,-10.203252,186
19,187,-0.17395902,-0.6299648,-10.203256,187
